date,block_time,tx_vol,tx_vol_issues_agg,tx_number,tx_fees,m_total,m_circ_wb,m_circ_mc_lifo,m_circ_mc_fifo,dormancy_30,dormancy_90,sdd_30,sdd_90
09/11/28,2009-11-28,355000000000.0,0.0,71.0,355000000000.0,141185000000000.0,0,0,0,33.28983066274592,98.34259284028155,139683122000000.0,544825409000000.06
09/11/29,2009-11-29,300000000000.0,0.0,60.0,300000000000.0,141540000000000.0,0,0,0,33.28983066274592,98.45043472313749,139683122000000.0,549105409000000.06
09/11/30,2009-11-30,375000000000.0,0.0,75.0,375000000000.0,141840000000000.0,0,0,0,33.28983066274592,98.45480719645516,139683122000000.0,549282609000000.06
09/12/01,2009-12-01,1370000000000.0,4958000000.0,74.0,365000000000.0,142215000000000.0,1005000000000,1000042000000,1000042000000,33.28983066274592,98.64140338416668,139683122000000.0,557112609000000.06
09/12/02,2009-12-02,470000000000.0,0.0,94.0,470000000000.0,142580000000000.0,0,0,0,2.5089707459636763,67.87200807964952,28718122000000.0,446642609000000.06
09/12/03,2009-12-03,440000000000.0,0.0,88.0,440000000000.0,143050000000000.0,0,0,0,2.5099569510072786,67.88294000748662,28728122000000.0,447122609000000.06
09/12/04,2009-12-04,180000000000.0,0.0,36.0,180000000000.0,143490000000000.0,0,0,0,2.5099569510072786,67.96929698311644,28728122000000.0,451102609000000.06
09/12/05,2009-12-05,410000000000.0,435000000.0,65.0,320000000000.0,143670000000000.0,90000000000,89565000000,89565000000,2.5099569510072786,70.17873018045938,28728122000000.0,559562609000000.0
09/12/06,2009-12-06,529000000000.0,0.0,105.0,515000000000.0,143990000000000.0,10000000000,14000000000,14000000000,5.304824333689185,72.81421002666416,70397257000000.02,558882609000000.0
09/12/07,2009-12-07,560000000000.0,0.0,112.0,560000000000.0,144505000000000.0,0,0,0,5.301007122690197,74.87574319420355,70377257000000.02,565564589000000.0
09/12/08,2009-12-08,675000000000.0,0.0,107.0,525000000000.0,145065000000000.0,150000000000,150000000000,150000000000,5.301007122690197,75.42977633705294,70377257000000.02,568484589000000.0
09/12/09,2009-12-09,715500000000.0,14900000000.0,109.0,480000000000.0,145590000000000.0,215000000000,234200000000,234200000000,5.266069277785077,80.87617256363141,70152257000000.016,606324107000000.0
09/12/10,2009-12-10,520000000000.0,0.0,104.0,520000000000.0,146070000000000.0,0,0,0,5.236165601368006,81.22994521959245,69936257000000.016,609118107000000.0
09/12/11,2009-12-11,560000000000.0,0.0,112.0,560000000000.0,146590000000000.0,0,0,0,5.236165601368006,81.42887406209927,69936257000000.016,610898107000000.0
09/12/12,2009-12-12,1070000000000.0,0.0,112.0,550000000000.0,147150000000000.0,520000000000,520000000000,520000000000,5.236165601368006,82.03872974984071,69936257000000.016,617028107000000.0
09/12/13,2009-12-13,570000000000.0,0.0,114.0,570000000000.0,147700000000000.0,0,0,0,5.114774824507378,81.93140040976053,68831257000000.016,616078107000000.0
09/12/14,2009-12-14,3764570000000.0,5000000000.0,107.0,510000000000.0,148270000000000.0,1654235000000,3254470000000,3254470000000,7.2623412850505,82.17782938386658,116626257000000.02,618998107000000.0
09/12/15,2009-12-15,1095900000000.0,100000000.0,112.0,550000000000.0,148780000000000.0,545900000000,545800000000,545800000000,5.623955348057454,80.55707946734162,97036177000000.03,599530627000000.0
09/12/16,2009-12-16,765000000000.0,0.0,137.0,680000000000.0,149330000000000.0,85000000000,85000000000,85000000000,6.336384131460041,80.45299511377759,95965777000000.03,597985227000000.0
09/12/17,2009-12-17,874950000000.0,100000000.0,172.0,845000000000.0,150010000000000.0,25000000000,29850000000,29850000000,6.366231612420689,81.12970331323504,95855999000000.03,607620327000000.0
09/12/18,2009-12-18,1125000000000.0,0.0,225.0,1125000000000.0,150855000000000.0,0,0,0,6.16910940881695,81.37749646551671,91817057000000.03,610811085000000.0
09/12/19,2009-12-19,995000000000.0,0.0,199.0,990000000000.0,151980000000000.0,5000000000,5000000000,5000000000,6.16910940881695,81.61083181241294,91817057000000.03,614576085000000.0
09/12/20,2009-12-20,875000000000.0,0.0,175.0,875000000000.0,152970000000000.0,0,0,0,6.174331565479453,81.95892933069233,91822057000000.03,620404485000000.0
09/12/21,2009-12-21,880000000000.0,0.0,176.0,875000000000.0,153845000000000.0,5000000000,5000000000,5000000000,6.174331565479453,82.27149224222005,91822057000000.03,626154485000000.0
09/12/22,2009-12-22,810000000000.0,0.0,162.0,810000000000.0,154720000000000.0,0,0,0,6.15738241293708,82.25715609809312,91807057000000.03,626189985000000.0
09/12/23,2009-12-23,770000000000.0,0.0,154.0,770000000000.0,155530000000000.0,0,0,0,6.15738241293708,82.29897440930483,91807057000000.03,627049985000000.0
09/12/24,2009-12-24,770000000000.0,0.0,154.0,770000000000.0,156300000000000.0,0,0,0,6.158213046296678,82.90458659168804,91812057000000.03,640435263000000.0
09/12/25,2009-12-25,750000000000.0,50000000.0,150.0,745000000000.0,157070000000000.0,5000000000,4950000000,4950000000,6.158900803916296,82.94156778814379,91816957000000.03,641305263000000.0
09/12/26,2009-12-26,870000000000.0,0.0,174.0,870000000000.0,157815000000000.0,0,0,0,6.074982577085049,83.62821769326203,91451957000000.03,660915263000000.0
09/12/27,2009-12-27,860000000000.0,0.0,168.0,835000000000.0,158685000000000.0,25000000000,25000000000,25000000000,6.157123955114478,83.67401762799226,92181957000000.03,662195263000000.0
09/12/28,2009-12-28,685000000000.0,0.0,137.0,685000000000.0,159520000000000.0,0,0,0,6.14111120987807,83.71339009823971,92111757000000.03,663825263000000.0
09/12/29,2009-12-29,855000000000.0,0.0,171.0,855000000000.0,160205000000000.0,0,0,0,6.145111539023968,83.92119373261889,92156757000000.03,669975263000000.0
09/12/30,2009-12-30,705000000000.0,0.0,141.0,705000000000.0,161060000000000.0,0,0,0,6.149646909678784,83.96438797410785,92211757000000.03,671330263000000.0
09/12/31,2009-12-31,690000000000.0,0.0,138.0,690000000000.0,161765000000000.0,0,0,0,6.155168175711268,84.44295940267928,92281757000000.03,671665263000000.0
10/01/01,2010-01-01,665000000000.0,0.0,133.0,655000000000.0,162455000000000.0,10000000000,10000000000,10000000000,6.264935640814305,84.82348200526549,93876757000000.03,672311833000000.0
10/01/02,2010-01-02,635000000000.0,0.0,127.0,635000000000.0,163110000000000.0,0,0,0,6.268150599648217,84.93883855113727,93931757000000.03,672631833000000.0
10/01/03,2010-01-03,930000000000.0,0.0,186.0,930000000000.0,163745000000000.0,0,0,0,6.272156510889143,84.99282634725849,93996757000000.03,672826833000000.0
10/01/04,2010-01-04,2985435000000.0,2634000000.0,183.0,905000000000.0,164675000000000.0,2080435000000,2077801000000,2077801000000,6.279026646940165,85.12612574976339,94116757000000.03,673426529000000.0
10/01/05,2010-01-05,990000000000.0,0.0,198.0,990000000000.0,165580000000000.0,0,0,0,3.3120734902726325,82.83634803456556,51617622000000.016,634877394000000.0
10/01/06,2010-01-06,815000000000.0,0.0,163.0,815000000000.0,166570000000000.0,0,0,0,3.325610580729028,85.54376047415559,51887622000000.016,655243316000000.0
10/01/07,2010-01-07,770000000000.0,0.0,154.0,770000000000.0,167385000000000.0,0,0,0,4.192456499084793,87.83344177886465,70617621999999.97,675903316000000.0
10/01/08,2010-01-08,765000000000.0,0.0,153.0,765000000000.0,168155000000000.0,0,0,0,4.216379372556073,90.59271181491458,71167621999999.97,704221670000000.0
10/01/09,2010-01-09,755000000000.0,0.0,151.0,755000000000.0,168920000000000.0,0,0,0,4.219396388602997,90.88916073881016,71242621999999.97,707729018000000.0
10/01/10,2010-01-10,950000000000.0,0.0,190.0,950000000000.0,169675000000000.0,0,0,0,20.480680742560722,92.19449484864202,90267621999999.97,726898323000000.0
10/01/11,2010-01-11,795000000000.0,0.0,159.0,795000000000.0,170625000000000.0,0,0,0,49.18924473115009,96.42394883450999,216762622000000.03,802319631000000.0
10/01/12,2010-01-12,1874988000000.0,4988000000.0,161.0,795000000000.0,171420000000000.0,1075000000000,1079988000000,1079988000000,59.58393824149713,97.69236914783147,300592622000000.0,828167392000000.0
10/01/13,2010-01-13,825800000000.0,600000000.0,166.0,820000000000.0,172215000000000.0,5800000000,5200000000,5200000000,57.56726863001613,96.19022813177314,254052622000000.0,795150650000000.0
10/01/14,2010-01-14,755500000000.0,0.0,145.0,715000000000.0,173035000000000.0,40500000000,40500000000,40500000000,57.681797283479945,96.18989651991285,255150222000000.0,795171250000000.0
10/01/15,2010-01-15,725074000000.0,0.0,142.0,705000000000.0,173750000000000.0,20074000000,20074000000,20074000000,57.107451970254196,95.46346434557593,257873522000000.0,797260506000000.0
10/01/16,2010-01-16,650100000000.0,0.0,126.0,625000000000.0,174455000000000.0,25100000000,25100000000,25100000000,57.08771153293121,118.14489727759053,258138300000000.0,1692578170999999.8
10/01/17,2010-01-17,655000000000.0,0.0,131.0,655000000000.0,175080000000000.0,0,0,0,57.154497900954595,119.18331885979225,260102978000000.0,1737813949999999.8
10/01/18,2010-01-18,630000000000.0,0.0,126.0,625000000000.0,175735000000000.0,5000000000,5000000000,5000000000,57.1644058123273,119.21055496204876,260284315000000.0,1739002746999999.8
10/01/19,2010-01-19,620000000000.0,0.0,124.0,620000000000.0,176360000000000.0,0,0,0,57.854421495895004,119.32563919454509,275490949000000.0,1744606147999999.8
10/01/20,2010-01-20,790000000000.0,0.0,158.0,790000000000.0,176980000000000.0,0,0,0,57.88598654647902,119.63451072170099,276330949000000.0,1760771260999999.8
10/01/21,2010-01-21,943829000000.0,43429000000.0,184.0,875000000000.0,177770000000000.0,20000000000,45900000000,45900000000,57.88652784511073,120.25351241218141,276345949000000.0,1794324658999999.8
10/01/22,2010-01-22,690000000000.0,0.0,136.0,665000000000.0,178645000000000.0,25000000000,25000000000,25000000000,57.889441684225055,120.37338233819276,276430949000000.0,1801171538999999.8
10/01/23,2010-01-23,805100000000.0,4900000000.0,162.0,800000000000.0,179310000000000.0,4900000000,400000000,400000000,57.958391507770926,120.55074625126323,278562730000000.0,1811714728999999.8
10/01/24,2010-01-24,775000000000.0,0.0,155.0,770000000000.0,180110000000000.0,5000000000,5000000000,5000000000,58.54487084368048,120.55477201290594,297442830000000.0,1811996888999999.8
10/01/25,2010-01-25,1385000000000.0,5000000000.0,215.0,1055000000000.0,180880000000000.0,325000000000,330000000000,330000000000,58.54421764194029,134.8322651045714,297437830000000.0,1823342468999999.8
10/01/26,2010-01-26,1062300000000.0,17300000000.0,201.0,975000000000.0,181935000000000.0,72400000000,82400000000,82400000000,58.79630558395548,144.286869506177,308600330000000.0,1853811648999999.8
10/01/27,2010-01-27,920000000000.0,0.0,166.0,820000000000.0,182910000000000.0,100000000000,100000000000,100000000000,58.91165096765756,147.4962933467694,313030530000000.0,1874044207999999.8
10/01/28,2010-01-28,990000000000.0,0.0,179.0,885000000000.0,183730000000000.0,105000000000,105000000000,105000000000,59.0154925213676,147.68395913572087,317265530000000.0,1875452007999999.8
10/01/29,2010-01-29,1080000000000.0,0.0,201.0,985000000000.0,184615000000000.0,95000000000,95000000000,95000000000,59.01532962403046,148.25678904881048,317387730000000.0,1880872947999999.8
10/01/30,2010-01-30,1220000000000.0,0.0,214.0,1050000000000.0,185600000000000.0,170000000000,170000000000,170000000000,59.1964045457095,148.30152189782947,325147730000000.0,1881330583999999.8
10/01/31,2010-01-31,935000000000.0,0.0,167.0,825000000000.0,186650000000000.0,110000000000,110000000000,110000000000,59.09810169287155,156.8910910013774,324047730000000.0,2005868335999999.8
10/02/01,2010-02-01,1180000000000.0,29900000000.0,193.0,920000000000.0,187475000000000.0,80000000000,250100000000,250100000000,59.10483245683115,156.9393958768981,324462730000000.0,2006795255999999.8
10/02/02,2010-02-02,830000000000.0,0.0,146.0,725000000000.0,188395000000000.0,105000000000,105000000000,105000000000,59.18718352122003,156.9581708077491,328377730000000.0,2007187255999999.8
10/02/03,2010-02-03,1380000000000.0,0.0,272.0,1350000000000.0,189120000000000.0,30000000000,30000000000,30000000000,61.389746582511954,157.1516758359932,436717729999999.94,2011307255999999.8
10/02/04,2010-02-04,1349999000000.0,4999000000.0,234.0,1145000000000.0,190470000000000.0,200000000000,200000000000,200000000000,64.19731220270235,157.93151518136472,436867729999999.94,2029747463999999.8
10/02/05,2010-02-05,2339900000000.0,8120000000.0,227.0,1115000000000.0,191615000000000.0,1220000000000,1221680000000,1221680000000,66.24912549078434,158.97022223264645,443299709999999.94,2057188935999999.8
10/02/06,2010-02-06,1170000000000.0,0.0,206.0,960000000000.0,192730000000000.0,210000000000,210000000000,210000000000,65.93631271527796,159.43719637463732,427489710000000.0,2076788935999999.8
10/02/07,2010-02-07,1134900000000.0,4900000000.0,222.0,1085000000000.0,193690000000000.0,45000000000,49900000000,49900000000,71.39372391329027,160.31827457912092,465004228000000.0,2105313235999999.8
10/02/08,2010-02-08,1670300000000.0,70000000000.0,208.0,1000000000000.0,194775000000000.0,600000000000,670300000000,670300000000,71.77438322962145,161.08253211460809,467939228000000.0,2132816119999999.8
10/02/09,2010-02-09,3125000000000.0,0.0,210.0,1035000000000.0,195775000000000.0,2090000000000,2090000000000,2090000000000,55.71202771817054,145.12221451737574,450694228000000.0,2124811572999999.8
10/02/10,2010-02-10,3870000000000.0,0.0,173.0,840000000000.0,196810000000000.0,3030000000000,3030000000000,3030000000000,27.61331941732262,116.66013169088393,330329227999999.94,2007891559999999.8
10/02/11,2010-02-11,1215000000000.0,0.0,174.0,845000000000.0,197650000000000.0,370000000000,370000000000,370000000000,17.232687343756012,106.27700175239048,246654227999999.94,1924521694999999.8
10/02/12,2010-02-12,1680000000000.0,200000000000.0,188.0,915000000000.0,198495000000000.0,375000000000,765000000000,765000000000,17.348219468799936,106.8613698876899,248319227999999.94,1952723040999999.8
10/02/13,2010-02-13,1779900000000.0,1683000000.0,235.0,1160000000000.0,199410000000000.0,619900000000,618217000000,618217000000,17.25132683580421,106.94405647855062,247344227999999.94,1960491312999999.8
10/02/14,2010-02-14,3002451000000.0,570817000000.0,219.0,1040000000000.0,200570000000000.0,813317000000,1959951000000,1959951000000,17.009159012063343,107.049523818062,244145927999999.94,1973619234999999.8
10/02/15,2010-02-15,1334998000000.0,4900000000.0,185.0,880000000000.0,201610000000000.0,454998000000,450098000000,450098000000,17.67576016788313,107.07222559513193,253626027999999.94,1975378798999999.8
10/02/16,2010-02-16,1051337000000.0,4900000000.0,201.0,975000000000.0,202490000000000.0,76337000000,71437000000,71437000000,18.05388915574517,106.96823730481158,258891049999999.94,1974130184999999.8
10/02/17,2010-02-17,7067250000000.0,1722243000000.0,250.0,1195000000000.0,203465000000000.0,2573417000000,5548840000000,5548840000000,18.277316591268697,107.54835865937793,262474712999999.94,2003424811999999.8
10/02/18,2010-02-18,1329900000000.0,4900000000.0,215.0,1040000000000.0,204660000000000.0,285000000000,289900000000,289900000000,17.930176269317887,106.93181622197523,253091478999999.94,1992298177999999.8
10/02/19,2010-02-19,970001000000.0,4998000000.0,195.0,960000000000.0,205700000000000.0,5000000000,10001000000,10001000000,18.2111741302616,118.51769538784242,258001478999999.94,2004414476999999.8
10/02/20,2010-02-20,1105000000000.0,0.0,210.0,1040000000000.0,206660000000000.0,65000000000,65000000000,65000000000,18.213245840045325,118.67365143365451,258036978999999.94,2004870976999999.8
10/02/21,2010-02-21,1741683000000.0,1426000000.0,227.0,1115000000000.0,207700000000000.0,626683000000,625257000000,625257000000,18.252150312142703,123.64520137780579,258811978999999.94,2041516976999999.8
10/02/22,2010-02-22,2730000000000.0,0.0,265.0,1300000000000.0,208815000000000.0,1430000000000,1430000000000,1430000000000,18.787982037620445,127.37330746121917,270060475999999.94,2080566259999999.8
10/02/23,2010-02-23,1255000000000.0,0.0,251.0,1250000000000.0,210115000000000.0,5000000000,5000000000,5000000000,18.237796140547022,126.90097835993151,252045475999999.94,2063458595999999.8
10/02/24,2010-02-24,1385000000000.0,0.0,177.0,855000000000.0,211365000000000.0,530000000000,530000000000,530000000000,19.009017474236693,126.95784568506795,272025475999999.94,2064484695999999.8
10/02/25,2010-02-25,1830000000000.0,350000000000.0,158.0,770000000000.0,212220000000000.0,710000000000,1060000000000,1060000000000,18.720588088922305,126.67487671086927,261412975999999.94,2053607195999999.8
10/02/26,2010-02-26,1954900000000.0,241055000000.0,176.0,860000000000.0,212990000000000.0,1090000000000,853845000000,853845000000,18.660627920704094,127.4434412131546,258682975999999.94,2069008818999999.8
10/02/27,2010-02-27,905100000000.0,0.0,175.0,860000000000.0,213850000000000.0,45100000000,45100000000,45100000000,18.76058967222733,127.77030299847607,260552975999999.94,2075629766999999.8
10/02/28,2010-02-28,1309900000000.0,4900000000.0,159.0,780000000000.0,214710000000000.0,525000000000,525000000000,525000000000,18.799411440398625,138.23415909470413,261730775999999.94,2371733023000000.0
10/03/01,2010-03-01,1135000000000.0,0.0,199.0,975000000000.0,215490000000000.0,160000000000,160000000000,160000000000,19.09138668125853,138.70211186018477,254235775999999.94,2385242238000000.0
10/03/02,2010-03-02,1140000000000.0,0.0,193.0,940000000000.0,216465000000000.0,200000000000,200000000000,200000000000,19.460444671579655,138.79562467517903,254387345999999.94,2388480668000000.0
10/03/03,2010-03-03,1780000000000.0,200000000000.0,158.0,760000000000.0,217405000000000.0,805000000000,1020000000000,1020000000000,19.565855494657924,138.86311314049732,254237345999999.94,2390927668000000.0
10/03/04,2010-03-04,2860000000000.0,0.0,188.0,925000000000.0,218165000000000.0,1935000000000,1935000000000,1935000000000,19.53348631514934,139.14084696483184,250452345999999.94,2401237274000000.0
10/03/05,2010-03-05,870000000000.0,0.0,173.0,855000000000.0,219090000000000.0,15000000000,15000000000,15000000000,17.457352520311304,137.1474981870152,142592042000000.0,2301472779000000.0
10/03/06,2010-03-06,3259739000000.0,90000000.0,183.0,885000000000.0,219945000000000.0,2374739000000,2374649000000,2374649000000,15.326962341590612,134.5272472428624,146392042000000.0,2309198446000000.0
10/03/07,2010-03-07,1645000000000.0,184518000000.0,183.0,895000000000.0,220830000000000.0,570000000000,745482000000,745482000000,15.969024402642255,134.08548646765843,160055984000000.0,2376781841000000.0
10/03/08,2010-03-08,1529518000000.0,1060000000.0,130.0,625000000000.0,221725000000000.0,904518000000,903458000000,903458000000,17.704672564501934,133.5593861099429,177795984000000.0,2375176841000000.0
10/03/09,2010-03-09,1135000000000.0,0.0,148.0,730000000000.0,222350000000000.0,405000000000,405000000000,405000000000,14.982608529068276,128.1261901551581,168049820000000.03,2339473647000000.0
10/03/10,2010-03-10,1069999000000.0,9899000000.0,169.0,810000000000.0,223080000000000.0,255000000000,250100000000,250100000000,14.895381120585755,129.07584536015295,168547168000000.03,2405338560000000.0
10/03/11,2010-03-11,985000000000.0,0.0,136.0,665000000000.0,223890000000000.0,320000000000,320000000000,320000000000,16.00178638791081,129.0927981784767,185936473000000.03,2415238560000000.0
10/03/12,2010-03-12,640000000000.0,0.0,123.0,605000000000.0,224555000000000.0,35000000000,35000000000,35000000000,19.621384686037324,130.7175742455285,255227781000000.0,2539133282000000.0
10/03/13,2010-03-13,945000000000.0,0.0,154.0,765000000000.0,225160000000000.0,180000000000,180000000000,180000000000,20.875743562578382,131.2812979253782,280920542000000.0,2576605752000000.0
10/03/14,2010-03-14,780000000000.0,0.0,127.0,625000000000.0,225925000000000.0,120000000000,155000000000,155000000000,21.27474003295711,131.29577793311398,292778800000000.0,2591503387000000.0
10/03/15,2010-03-15,690200000000.0,200000000.0,140.0,675000000000.0,226550000000000.0,10000000000,15200000000,15200000000,21.256772400628726,131.30545420378687,292676800000000.0,2593705348000000.0
10/03/16,2010-03-16,750100000000.0,0.0,129.0,630000000000.0,227225000000000.0,120100000000,120100000000,120100000000,21.34685336325843,135.19719621976697,295241056000000.0,2598693748000000.0
10/03/17,2010-03-17,805000000000.0,0.0,139.0,680000000000.0,227855000000000.0,125000000000,125000000000,125000000000,43.38142557677622,153.23199578490542,1180813842999999.8,2656310287000000.0
10/03/18,2010-03-18,1095000000000.0,5000000000.0,149.0,700000000000.0,228535000000000.0,385000000000,395000000000,395000000000,43.974931803092524,154.1356594924258,1218819921999999.8,2660827987000000.0
10/03/19,2010-03-19,1399600000000.0,4100000000.0,162.0,765000000000.0,229235000000000.0,634600000000,630500000000,630500000000,43.76883255845281,155.53028512954637,1216243718999999.8,2682047321000000.0
10/03/20,2010-03-20,1455000000000.0,57500000000.0,204.0,960000000000.0,230000000000000.0,335500000000,445000000000,445000000000,43.54104142933223,158.94001243739828,1216023719999999.8,2742506829000000.0
10/03/21,2010-03-21,960200000000.0,0.0,190.0,915000000000.0,230960000000000.0,45200000000,45200000000,45200000000,43.537350044960405,159.00532976075203,1226438832999999.8,2744351829000000.0
10/03/22,2010-03-22,1140000000000.0,50000000000.0,186.0,895000000000.0,231875000000000.0,195000000000,245000000000,245000000000,44.153738727025384,165.28163170620596,1259941730999999.8,2892389284000000.0
10/03/23,2010-03-23,1433693000000.0,717000000.0,220.0,1035000000000.0,232770000000000.0,398693000000,397976000000,397976000000,44.231790341825025,165.66332258597697,1265928610999999.8,2903786484000000.0
10/03/24,2010-03-24,1035000000000.0,5000000000.0,182.0,855000000000.0,233805000000000.0,170000000000,180000000000,180000000000,43.8043727058719,165.07865753767203,1263091522999999.8,2891064805000000.0
10/03/25,2010-03-25,3345100000000.0,700000000000.0,202.0,935000000000.0,234660000000000.0,1710000000000,2410100000000,2410100000000,43.77210502867847,165.22466570769012,1262508582999999.8,2896904380000000.0
10/03/26,2010-03-26,1385000000000.0,214000000.0,213.0,985000000000.0,235595000000000.0,400000000000,399786000000,399786000000,57.27902998839447,165.05397092227298,1253879162999999.8,2903046880000000.0
10/03/27,2010-03-27,1150000000000.0,2330000000.0,184.0,890000000000.0,236580000000000.0,260000000000,257670000000,257670000000,66.76997583329926,166.03173848036394,1283798342999999.8,2950109965000000.0
10/03/28,2010-03-28,1145000000000.0,0.0,192.0,930000000000.0,237470000000000.0,215000000000,215000000000,215000000000,69.9240144584078,166.60659598778958,1302330701999999.8,2979943765000000.0
10/03/29,2010-03-29,1320000000000.0,0.0,207.0,975000000000.0,238400000000000.0,345000000000,345000000000,345000000000,69.90787694212598,166.87332445962764,1297633501999999.8,3000773039000000.0
10/03/30,2010-03-30,1130000000000.0,0.0,221.0,1075000000000.0,239375000000000.0,55000000000,55000000000,55000000000,70.44204798438146,166.84170503274333,1301754441999999.8,3000095539000000.0
10/03/31,2010-03-31,1192420000000.0,72000000.0,214.0,1045000000000.0,240450000000000.0,147420000000,147348000000,147348000000,70.01373067086149,166.48113486282034,1301947077999999.8,3007291739000000.0
10/04/01,2010-04-01,980000000000.0,0.0,179.0,840000000000.0,241495000000000.0,140000000000,140000000000,140000000000,78.33254463692623,166.96518249371337,1427433259999999.8,3065528673000000.0
10/04/02,2010-04-02,880000000000.0,0.0,161.0,780000000000.0,242335000000000.0,100000000000,100000000000,100000000000,78.26870792540909,168.60678457802467,1428095179999999.8,3194867892000000.5
10/04/03,2010-04-03,977348000000.0,5174000000.0,166.0,805000000000.0,243115000000000.0,172348000000,167174000000,167174000000,78.23750097137982,168.628074000218,1428357179999999.8,3200601946000000.5
10/04/04,2010-04-04,1200000000000.0,0.0,183.0,855000000000.0,243920000000000.0,335000000000,345000000000,345000000000,78.30457673317002,169.22754988684886,1431997483999999.8,3265152641000000.5
10/04/05,2010-04-05,1828719000000.0,310219000000.0,181.0,765000000000.0,244775000000000.0,648874000000,943620000000,943620000000,78.40724063707187,168.6520674253845,1446487691999999.8,3271039241000000.5
10/04/06,2010-04-06,1309100000000.0,7837000000.0,174.0,795000000000.0,245540000000000.0,509400000000,506263000000,506263000000,76.75207233921995,166.32206821847677,1453833241999999.8,3287657819000000.5
10/04/07,2010-04-07,1515314000000.0,15005000000.0,204.0,965000000000.0,246335000000000.0,535314000000,550309000000,550309000000,75.79621109485753,164.39880065641452,1471503241999999.8,3304986153000000.5
10/04/08,2010-04-08,1223874000000.0,5200000000.0,195.0,915000000000.0,247300000000000.0,303874000000,308674000000,308674000000,73.94194213676249,161.67798423842638,1472259187999999.8,3280797799000000.5
10/04/09,2010-04-09,3900796000000.0,1887463000000.0,224.0,945000000000.0,248215000000000.0,1205571000000,2655778000000,2655778000000,74.412767764401,161.95550841539657,1496329723999999.8,3340605692000000.5
10/04/10,2010-04-10,2790905000000.0,45324000000.0,298.0,1300000000000.0,249160000000000.0,1430435000000,1486581000000,1486581000000,73.40840041129451,190.86406934777173,1488180871999999.8,3342215583000000.5
10/04/11,2010-04-11,2733316000000.0,357235000000.0,265.0,1115000000000.0,250460000000000.0,1282566000000,1285956000000,1285956000000,69.42542758752408,186.86127090955566,1422334550999999.8,3267591875000000.5
10/04/12,2010-04-12,3823576000000.0,1275273000000.0,247.0,1015000000000.0,251575000000000.0,1270279000000,2219303000000,2219303000000,68.16857084605618,187.78252341194093,1396946924999999.8,3255694955000000.5
10/04/13,2010-04-13,1181000000000.0,1000000000.0,209.0,945000000000.0,252590000000000.0,236000000000,235000000000,235000000000,68.23841038593295,189.83620080575008,1411625012999999.8,3266112897000000.5
10/04/14,2010-04-14,1544889000000.0,35906000000.0,223.0,900000000000.0,253535000000000.0,589689000000,639183000000,639183000000,68.43595724211778,193.5545374342093,1420470284999999.8,3513572288000000.5
10/04/15,2010-04-15,12412530000000.0,6402681000000.0,290.0,1080000000000.0,254435000000000.0,5804129000000,5799673000000,5799673000000,68.69351144274033,193.53863189236714,1434232250999999.8,3534215449000000.5
10/04/16,2010-04-16,2301268000000.0,6023000000.0,234.0,1010000000000.0,255515000000000.0,1263988000000,1290345000000,1290345000000,46.01503985047267,170.91204807228084,540938928000000.0,2670091116000001.0
10/04/17,2010-04-17,1529288000000.0,28604000000.0,250.0,1105000000000.0,256525000000000.0,384388000000,421209000000,421209000000,44.93941634597399,170.7001012813055,496419213000000.0,2935645244000001.0
10/04/18,2010-04-18,4937101000000.0,2770943000000.0,3351.0,1225000000000.0,257630000000000.0,783605000000,1095321000000,1095321000000,45.502209509656524,170.74727554746565,524706380000000.0,2961465400000001.0
10/04/19,2010-04-19,3602187000000.0,812633000000.0,276.0,1160000000000.0,258855000000000.0,1626619000000,2429554000000,2429554000000,45.46059852332521,170.78006461015303,523182979000000.0,3012379012000001.0
10/04/20,2010-04-20,2478500000000.0,334000000000.0,243.0,1025000000000.0,260015000000000.0,1093700000000,1451800000000,1451800000000,56.76917121262052,170.92216044277455,519974165000000.0,3163679502000001.0
10/04/21,2010-04-21,1897881000000.0,17321000000.0,251.0,1095000000000.0,261040000000000.0,746880000000,801561000000,801561000000,56.30666686658392,170.41789581916095,486892267000000.0,3173204931000001.0
10/04/22,2010-04-22,2949285000000.0,309492000000.0,199.0,795000000000.0,262135000000000.0,1879285000000,2059793000000,2059793000000,61.16126072383817,170.32001158177727,516776387000000.0,3174744191000001.0
10/04/23,2010-04-23,1145403000000.0,109403000000.0,200.0,750000000000.0,262930000000000.0,252505000000,306900000000,306900000000,64.78095271772695,170.37251713780603,547414261000000.0,3252809545000001.0
10/04/24,2010-04-24,2053306000000.0,145500000000.0,202.0,840000000000.0,263680000000000.0,1030106000000,1206306000000,1206306000000,64.89107719070613,170.4342632826554,548904537000000.0,3278489145000001.0
10/04/25,2010-04-25,2384580000000.0,74390000000.0,205.0,790000000000.0,264520000000000.0,1520090000000,1587680000000,1587680000000,50.669798222436896,156.24201448863843,538580057000000.0,3300876423000001.0
10/04/26,2010-04-26,2034549000000.0,103514000000.0,211.0,820000000000.0,265310000000000.0,995307000000,1155303000000,1155303000000,41.18431278864782,147.3524665351174,508395877000000.0,3527177282000001.0
10/04/27,2010-04-27,1743394000000.0,52828000000.0,233.0,900000000000.0,266130000000000.0,776300000000,820129000000,820129000000,38.858798834042815,144.29794884017457,507995141000000.0,3571551291000001.0
