date,block_time,tx_vol,tx_number,tx_fees,m_total,_m_circ_wh_bill_1,_m_circ_mc_lifo_1,_m_circ_mc_fifo_1,_dormancy_1,_sdd_1
10/12/12,2010-12-12,5634107644603.0,643.0,14857412.0,485495000000000.0,1497494644603,523007000000,523007000000,3.641177992985776,20514788765640.812
10/12/13,2010-12-13,18574855972450.0,646.0,31147648.0,486350000000000.0,6170121229398,2980167000000,2980167000000,8.852281556685046,164429854943000.06
10/12/14,2010-12-14,12195973152496.0,637.0,4892339.0,487055000000000.0,2141960152496,536907000000,536907000000,1.0772429690901424,13138026329738.172
10/12/15,2010-12-15,12568512485908.0,658.0,6743052.0,487895000000000.0,2671275373356,341747000000,341747000000,6.602089480044406,82978444063019.67
10/12/16,2010-12-16,9339050356946.0,531.0,10356946.0,488890000000000.0,2177717356946,830210000000,830210000000,2.3465594629717508,21914636990260.92
10/12/17,2010-12-17,7138890118798.0,462.0,23443294.0,489755000000000.0,1789782544416,357714000000,357714000000,1.5893031017632877,11345860208952.46
10/12/18,2010-12-18,9123061674275.0,499.0,6653564.0,490585000000000.0,2970837674275,224923000000,224923000000,6.352800454620747,57956990351866.91
10/12/19,2010-12-19,10722098693557.0,551.0,11564519.0,491390000000000.0,5552392129038,1151693000000,1151693000000,6.834793231167232,73283327574630.12
10/12/20,2010-12-20,9107974700382.0,932.0,6699317.0,492310000000000.0,2884700571344,1424256000000,1424256000000,34.32792732888778,312657893628061.6
10/12/21,2010-12-21,10694798668867.0,605.0,11000000.0,493105000000000.0,4677507668867,440043000000,440043000000,74.56573307587544,797465502842964.8
10/12/22,2010-12-22,9503015241905.0,684.0,17743052.0,494040000000000.0,2401378824513,1412369000000,1412369000000,2.209286226364483,20994880682872.14
