date,block_time,tx_vol,tx_vol_peeling,tx_vol_changeouts,tx_vol_issues_agg,tx_number,tx_fees,m_total,m_circ_wh_bill,m_circ_mc_lifo,m_circ_mc_fifo
13/08/07,2013-08-07,81343451731453.0,37212877075938.0,33064299567369.0,50105568353043.0,57606.0,3155560425.0,1151557500000000.0,17250767180827,12952256854377,12978517817916
13/08/08,2013-08-08,72544514820294.0,26620267113370.0,26819005545446.0,39320678648977.0,58022.0,4911009386.0,1152022500000000.0,15832881618788,12019494497517,12034432929323
13/08/09,2013-08-09,62156576822911.0,26840793210078.0,23228417533177.0,36048104024377.0,49658.0,4388784490.0,1152535000000000.0,12554846925495,10065361542144,10079247533383
13/08/10,2013-08-10,51705484332389.0,20144613621400.0,17863347581210.0,28213065894886.0,51695.0,2964591768.0,1153022500000000.0,13495971722182,11114751519546,11138782381135
13/08/11,2013-08-11,42955422934163.0,14413202855346.0,16722680767463.0,22963000353257.0,38422.0,3284307247.0,1153547500000000.0,11935767227883,10214031637212,10227419970910
13/08/12,2013-08-12,84738683412650.0,34460844450884.0,31404989338855.0,45374432885333.0,50228.0,2537058276.0,1154087500000000.0,21470754867643,17846088951603,17878504383782
13/08/13,2013-08-13,130158143854274.0,40309174711496.0,72929745172323.0,88926919248500.0,53080.0,2974852431.0,1154627500000000.0,25191352365984,18140504077712,18171899636323
13/08/14,2013-08-14,134189485326905.0,52708108976032.0,63671003570910.0,87368890743779.0,51660.0,4420760856.0,1155085000000000.0,20297360313495,14804109923485,14822121436188
13/08/15,2013-08-15,82152854958208.0,34933888478850.0,28109424488215.0,48136664592651.0,58129.0,6329990312.0,1155505000000000.0,17578443183873,14996299105357,15007618776093
13/08/16,2013-08-16,107358179579286.0,67399117093529.0,62801605549097.0,80491309919436.0,71119.0,4694701273.0,1155930000000000.0,15773593252007,9863685057253,9871738363737
13/08/17,2013-08-17,100628091829062.0,61262139015747.0,55087106648742.0,76041734271014.0,56546.0,2892158036.0,1156350000000000.0,14522700817706,10237116435555,10257997882418
13/08/18,2013-08-18,78771094068269.0,32058818741133.0,48058449637210.0,59775299280603.0,56397.0,4594836173.0,1156825000000000.0,11892618412156,7727760701240,7747884221065
13/08/19,2013-08-19,111510101969808.0,47941053488730.0,49345601711191.0,74608964994326.0,71314.0,4864870760.0,1157310000000000.0,20219672982593,13388669876541,13415757249131
13/08/20,2013-08-20,97222721300128.0,44208218483871.0,34530589924133.0,59443617341365.0,63228.0,3417570561.0,1157752500000000.0,21565563832113,16076230710794,16091415246086
13/08/21,2013-08-21,127563929731777.0,54910072824219.0,67547653688241.0,88178488569307.0,60531.0,3214886264.0,1158227500000000.0,20025225906842,14203151558778,14224867090849
13/08/22,2013-08-22,82354467662604.0,31132050984880.0,31613815315186.0,46854245441131.0,66812.0,3877155120.0,1158717500000000.0,15406751540364,12378631297355,12395005398357
13/08/23,2013-08-23,82642985849363.0,33190648298386.0,33366412143244.0,50180995146590.0,55195.0,3386687545.0,1159257500000000.0,16435505343688,12150526728048,12184789009839
13/08/24,2013-08-24,56793589376631.0,23137643178550.0,25093308275532.0,35738559547095.0,51817.0,2773017547.0,1159747500000000.0,11004579771756,7785774120913,7794249573313
13/08/25,2013-08-25,55565404702813.0,27290584855590.0,27228547732113.0,36723398411517.0,44447.0,3027034915.0,1160205000000000.0,10024721990080,8503525926033,8518530041945
13/08/26,2013-08-26,70768739288628.0,30278428327195.0,27410545646874.0,42768089670178.0,56093.0,4080643368.0,1160582500000000.0,13695129861564,10889134970405,10930888811589
13/08/27,2013-08-27,91029355172412.0,37647967850083.0,33589601908095.0,53273074182356.0,62187.0,3984639775.0,1160997500000000.0,17312690204074,13798679265499,13818859259226
13/08/28,2013-08-28,78425376024091.0,31970190983734.0,22822092596054.0,41819851507665.0,64747.0,26083498262.0,1161420000000000.0,16716897887517,14142791641951,14179170772366
13/08/29,2013-08-29,263915165022077.0,220212527774613.0,20966002521175.0,228621421896349.0,58992.0,2703969735.0,1161865000000000.0,20677385719599,18712617931708,18726161632380
13/08/30,2013-08-30,83164833488312.0,31054034269595.0,33173742008626.0,46472944175070.0,62603.0,4391193998.0,1162337500000000.0,18544248834529,12834815849279,12863975567222
13/08/31,2013-08-31,87872917397540.0,38544741426056.0,27367323999110.0,50160934525215.0,47505.0,3122585731.0,1162850000000000.0,19058906571700,16663734177198,16682911616503
13/09/01,2013-09-01,82338911545946.0,26543420309989.0,21477988571156.0,37387557879839.0,46598.0,2495132746.0,1163407500000000.0,20549101581390,15845983579252,15856630222707
13/09/02,2013-09-02,81392062096560.0,37898535374120.0,23147301273823.0,46560892406883.0,51266.0,4740491922.0,1163960000000000.0,18927396707542,16607746228106,16636045648902
13/09/03,2013-09-03,94978494032159.0,42193387688998.0,30289167398936.0,55752445588203.0,52163.0,3123219885.0,1164497500000000.0,22220925800066,17173158701864,17227616746917
13/09/04,2013-09-04,91217471338502.0,37215788250765.0,30607663992923.0,50840479429071.0,52979.0,2706159070.0,1164982500000000.0,23412785601102,18364531463603,18379788528715
13/09/05,2013-09-05,88724366114210.0,40882312786805.0,25754734007198.0,49322097771797.0,60730.0,3262242832.0,1165390000000000.0,21427677784519,18992682962059,19015584927070
13/09/06,2013-09-06,70158770539066.0,24785075975901.0,23472713535928.0,38546093773015.0,60850.0,3349086393.0,1165837500000000.0,16636400322198,13765306225306,13792023591571
13/09/07,2013-09-07,62956992945768.0,32743286338458.0,25015386085740.0,40571174009977.0,51967.0,2449911746.0,1166300000000000.0,12415299080493,10241655573694,10257533437848
13/09/08,2013-09-08,39816585045693.0,15601640052017.0,16527720030841.0,22428450763686.0,46452.0,2614222954.0,1166662500000000.0,10426567091794,8112955808301,8126373163685
13/09/09,2013-09-09,103076675658513.0,58546588473484.0,20768232243047.0,67094281826844.0,57676.0,3053100606.0,1167055000000000.0,19229554074208,16164915317386,16179095010293
13/09/10,2013-09-10,64537915046231.0,25487289010681.0,21249121421973.0,33522434416167.0,53283.0,2552371160.0,1167562500000000.0,18713488761648,16029382485379,16038199299173
13/09/11,2013-09-11,83168554403533.0,41848874667683.0,23445027166991.0,52478032573656.0,49210.0,2255500301.0,1168040000000000.0,17125609487450,14003010036175,14015536445979
13/09/12,2013-09-12,70312810109851.0,27062622586555.0,24561375818951.0,38850559539560.0,52300.0,3034461292.0,1168540000000000.0,17937524883865,13765903443452,13784589316863
13/09/13,2013-09-13,65423786521235.0,23740602150778.0,24029315964827.0,35005924190082.0,44834.0,2096323621.0,1169072500000000.0,13708676692923,10985016176252,10999490062947
13/09/14,2013-09-14,57212228329393.0,21331277845768.0,21075596304435.0,31486941565583.0,43560.0,2023750549.0,1169582500000000.0,15038571231791,10758916377109,10771861924060
13/09/15,2013-09-15,40350754815521.0,16323892739241.0,14853316984724.0,23752741981585.0,53672.0,2764617927.0,1170127500000000.0,10317360405575,7599305680246,7622007842593
13/09/16,2013-09-16,67826096673991.0,29666644151908.0,24069530014015.0,39409232732797.0,51885.0,4120048691.0,1170580000000000.0,16208807751451,13256908038289,13271714025338
13/09/17,2013-09-17,62761518539857.0,26014775442393.0,23083724082252.0,35353376146865.0,67931.0,30275425378.0,1170965000000000.0,13338310679110,10206184720065,10224581649181
13/09/18,2013-09-18,80699426975309.0,36256336084900.0,28987832577854.0,49454932522135.0,60551.0,10750935731.0,1171412500000000.0,16906719523996,13031671930809,13055151640953
13/09/19,2013-09-19,83388378123293.0,29907543331945.0,30629173188814.0,42924730846815.0,59815.0,9174587436.0,1171825000000000.0,18672621338511,15506996347795,15520299864410
13/09/20,2013-09-20,73430901587582.0,27367627571352.0,31142044237889.0,43168707018296.0,58994.0,2700884796.0,1172300000000000.0,13856929546874,10721602486868,10731991347154
13/09/21,2013-09-21,45207431344503.0,13551583587997.0,16813495288970.0,23705451061803.0,52498.0,2675531601.0,1172800000000000.0,12151060166214,9890993466338,9913685733797
13/09/22,2013-09-22,49521938307075.0,16697166227867.0,19632092864285.0,26813583957979.0,50903.0,2629032181.0,1173272500000000.0,13429793222952,10790346793267,10803742440841
13/09/23,2013-09-23,100105160133624.0,52059910154409.0,48636805050432.0,67528263996677.0,65328.0,3947388851.0,1173780000000000.0,17688977474856,13707902817688,13725656746682
13/09/24,2013-09-24,94907186535250.0,40769710195589.0,34391361855037.0,55710387032356.0,62592.0,3066022492.0,1174305000000000.0,20277581804853,16390296337745,16411552191158
13/09/25,2013-09-25,82728608765588.0,32380661587750.0,30534608515498.0,47485836510964.0,54548.0,3106396518.0,1174835000000000.0,18831450257196,15548226358418,15563409000800
13/09/26,2013-09-26,74555208081135.0,28631860128251.0,28482460707258.0,42508385695818.0,57545.0,2723002047.0,1175350000000000.0,17313048643023,13262321966768,13285422248663
13/09/27,2013-09-27,69011485160644.0,23090045471251.0,28233712249416.0,38537957174389.0,46920.0,8261986498.0,1175755000000000.0,16868909422765,12657142269250,12676100534747
13/09/28,2013-09-28,53343269920544.0,18861222386749.0,22251391040988.0,30487207383250.0,42580.0,2608609449.0,1176200000000000.0,14001105638676,10417231201273,10426147061919
13/09/29,2013-09-29,55412801529972.0,21234200146676.0,21906622544559.0,32096441244231.0,41181.0,2584549691.0,1176642500000000.0,12714901094977,9153594751691,9176067909438
13/09/30,2013-09-30,82677403666542.0,36053563719397.0,34578078778748.0,50668263048606.0,47156.0,2575183782.0,1177067500000000.0,17381502957905,13954576145706,13964108862568
13/10/01,2013-10-01,108807793612211.0,45840030001346.0,43794893961573.0,63906990842562.0,57171.0,3913974553.0,1177475000000000.0,23901157205398,19197114507245,19206721859395
13/10/02,2013-10-02,118707886445546.0,45822728686685.0,38388868673895.0,64238191243039.0,61964.0,3992303312.0,1177942500000000.0,30738810850242,25028689935884,25053434941256
13/10/03,2013-10-03,92703080085101.0,31670916171066.0,33380614894201.0,48966035599063.0,59551.0,3660294587.0,1178420000000000.0,25142986590510,20140108554796,20153254729006
13/10/04,2013-10-04,80217369072064.0,33016266327286.0,34767076739549.0,50027738221765.0,51940.0,2477279491.0,1178917500000000.0,17355728970556,13017051166584,13035318783647
13/10/05,2013-10-05,44874640709532.0,15631148870749.0,18445394791221.0,25664564629288.0,45479.0,2606242489.0,1179367500000000.0,13644811619434,9426159392592,9448093207191
13/10/06,2013-10-06,41930826642164.0,14053761998543.0,16893051333230.0,24016402824300.0,42857.0,2115735044.0,1179915000000000.0,12899755023733,8829696633128,8842873062706
13/10/07,2013-10-07,68859797994941.0,27313759194105.0,23378609140322.0,37589393898089.0,44547.0,3257715142.0,1180377500000000.0,23335649662169,19307740328799,19320047342513
13/10/08,2013-10-08,69235192016047.0,29542571956553.0,27177559968831.0,41856840240254.0,42985.0,1632634054.0,1180767500000000.0,16111326947608,11909981842922,11930615251854
13/10/09,2013-10-09,93261555291728.0,37986134191045.0,29107337409220.0,48768757541894.0,52819.0,3118063953.0,1181132500000000.0,24046189172717,20308325053910,20338545699723
13/10/10,2013-10-10,75323836409605.0,29758263797038.0,24833118793271.0,40487414656718.0,56853.0,3105788363.0,1181617500000000.0,17213617377108,14871659774702,14887109049485
13/10/11,2013-10-11,82954657661856.0,38881154036480.0,30209120321483.0,49707934249102.0,51922.0,2276995908.0,1182097500000000.0,16343498643653,13626669658571,13641132145284
13/10/12,2013-10-12,69790405513336.0,31855157699392.0,26002424803074.0,39781603755878.0,49474.0,3214776583.0,1182560000000000.0,15328095037305,12724475656347,12736595545213
13/10/13,2013-10-13,71263869297742.0,33509503526409.0,30336168404716.0,43478719988510.0,51304.0,3080432869.0,1183095000000000.0,13066421949614,10254941588100,10269531624413
13/10/14,2013-10-14,92079458641609.0,44996733072962.0,36704651960339.0,56791985716096.0,57452.0,3303670276.0,1183647500000000.0,18957856542781,15403461408965,15414271085882
13/10/15,2013-10-15,92450481325751.0,46749961836132.0,37318025254256.0,55752738035759.0,55826.0,3864309771.0,1184272500000000.0,20603271856956,17794943073150,17813328979208
13/10/16,2013-10-16,102274433727762.0,52003040992472.0,42325457347826.0,62013652196214.0,50826.0,4719904597.0,1184922500000000.0,22143770119391,19425977382835,19449505217426
13/10/17,2013-10-17,84737072772647.0,43628386925857.0,36331010195338.0,51703687996378.0,46870.0,3651952508.0,1185447500000000.0,20463991960967,17551358340229,17568250726698
13/10/18,2013-10-18,93757496508764.0,48126011131127.0,41839356883727.0,57133320793393.0,59661.0,3835801158.0,1185865000000000.0,19728031513922,16658999992647,16672076492463
13/10/19,2013-10-19,100734293202436.0,49849663861296.0,48131456085499.0,61236414902749.0,55311.0,3626226694.0,1186345000000000.0,19852372193440,16452906496501,16463260916747
13/10/20,2013-10-20,72275976074263.0,35229870263203.0,31208585278646.0,43805646989901.0,49418.0,2848710739.0,1186902500000000.0,15030441156459,11900511577816,11908021317511
13/10/21,2013-10-21,105919727414245.0,46993413629706.0,44047006534918.0,61771093421256.0,60451.0,3766450678.0,1187400000000000.0,27804852231969,23462514232861,23492708294769
13/10/22,2013-10-22,120762310464838.0,51279318341664.0,43817070275105.0,65803341344044.0,65048.0,4168008116.0,1187927500000000.0,27208859540490,23329828589223,23373711409485
13/10/23,2013-10-23,109072387398026.0,46880661083976.0,46179425447245.0,62138074494659.0,55314.0,4577781754.0,1188540000000000.0,31133185352584,24731417668116,24759241442476
13/10/24,2013-10-24,102910330278826.0,44962412688539.0,39349314502026.0,58877536993963.0,63634.0,5076496010.0,1189092500000000.0,23708705505192,20053462333926,20071042591283
13/10/25,2013-10-25,281746847749548.0,187933284208185.0,207193940447961.0,220788835495827.0,57471.0,5107518210.0,1189630000000000.0,42415834890242,26136452013388,26210593461189
13/10/26,2013-10-26,68676546939462.0,27607779792839.0,26107585673375.0,36426955726179.0,47747.0,3534328044.0,1190217500000000.0,22492889707258,19722192448817,19931235446787
13/10/27,2013-10-27,50980364888496.0,23720257714511.0,21014950593075.0,29975491085668.0,43691.0,5775029853.0,1190672500000000.0,12242898376594,9941101021083,9953313949746
13/10/28,2013-10-28,64571346709905.0,32106039554288.0,23467363950392.0,39049409561454.0,51104.0,3118348979.0,1191120000000000.0,14606580011193,12230248323799,12245728462148
13/10/29,2013-10-29,168642834703913.0,125076204621797.0,108152599178911.0,132312207467847.0,49930.0,3445509300.0,1191557500000000.0,24043791345282,21773097939287,21787738362595
13/10/30,2013-10-30,71709316009177.0,28332485753646.0,21725800347293.0,36579162334517.0,48446.0,2972252695.0,1191957500000000.0,17700472472236,15693253525339,15706760979936
13/10/31,2013-10-31,68526825298468.0,29510259788055.0,21165882027385.0,36384577200099.0,58181.0,2997871915.0,1192445000000000.0,15991267086238,14140539456914,14156313834069
13/11/01,2013-11-01,63684585321991.0,26402503591395.0,21831983412378.0,33448605279565.0,45371.0,3500360841.0,1192972500000000.0,17104157274960,14534587854802,14569660060477
13/11/02,2013-11-02,64924036489007.0,32729770363638.0,20950147627101.0,39566485491330.0,39181.0,2353096079.0,1193492500000000.0,14336678052070,12699758148011,12716670250293
13/11/03,2013-11-03,59381636349698.0,26614419779660.0,21880316868717.0,33047110083558.0,35947.0,4087943337.0,1193997500000000.0,15689167465834,13517813288967,13533427167884
13/11/04,2013-11-04,97406271460443.0,36498421575740.0,28972072941076.0,47377049274543.0,45523.0,5182985587.0,1194477500000000.0,28823169716888,25117823063982,25132853057184
13/11/05,2013-11-05,111552137805373.0,43364595374684.0,32033622932947.0,54450834302663.0,51597.0,4727916843.0,1194965000000000.0,28671912862001,23923968197488,23933991017161
13/11/06,2013-11-06,91664117447346.0,36030918205444.0,28933563713037.0,48082681001327.0,55008.0,14562558243.0,1195400000000000.0,21621337930671,17851033738442,17864767310829
13/11/07,2013-11-07,121166736430474.0,43785224954114.0,31202628972942.0,57675076284688.0,60535.0,12850248332.0,1195807500000000.0,34424974208514,29061723398450,29096859653893
13/11/08,2013-11-08,107153100672896.0,41137555696985.0,28965760938696.0,54071844348328.0,59223.0,10682017227.0,1196167500000000.0,30512628017572,25963362611442,25983085353365
13/11/09,2013-11-09,90039250001574.0,33051428373091.0,23627886764114.0,43397382839029.0,55204.0,5605344924.0,1196502500000000.0,24730762202695,21077472249985,21099623368976
13/11/10,2013-11-10,80125956811759.0,33744172270615.0,22877493060651.0,42947544715429.0,57538.0,4583360662.0,1196872500000000.0,20343188585269,17165913463331,17180754769138
13/11/11,2013-11-11,74827948955386.0,28641610546879.0,18567438287660.0,38201498137474.0,57405.0,6222351764.0,1197300000000000.0,18841963165305,15052393317832,15070028606470
13/11/12,2013-11-12,110903694013873.0,51724794344525.0,36399787397389.0,65558692712396.0,58307.0,2251123231.0,1197767500000000.0,21824964608821,18363614756582,18387099021637
13/11/13,2013-11-13,126748308227683.0,62959529476871.0,42428526072965.0,78652490457095.0,64870.0,2304229153.0,1198270000000000.0,26998819565532,21738125046003,21761622071935
13/11/14,2013-11-14,115502859400240.0,50970237190166.0,33806766084377.0,64350357269488.0,69413.0,2313862517.0,1198690000000000.0,26330978527647,21411871648487,21430976839788
13/11/15,2013-11-15,257646935807959.0,200233172276042.0,102367163812396.0,210455347555829.0,60914.0,1731629565.0,1199147500000000.0,22852326948351,19248916091531,19262126707234
13/11/16,2013-11-16,149100628339248.0,100516168334014.0,62877283702456.0,111800853831697.0,47175.0,1426598980.0,1199562500000000.0,19022242824648,15629572476148,15653789927795
13/11/17,2013-11-17,115820892269626.0,66068754689926.0,37066852868212.0,76843115878754.0,51323.0,1708725612.0,1200047500000000.0,20884479652233,17460850709746,17477754105189
13/11/18,2013-11-18,212418359639462.0,136227926036019.0,62584762407471.0,152018332626947.0,79032.0,2723178132.0,1200512500000000.0,31422750345395,25983269497228,26004627702010
13/11/19,2013-11-19,226913447189089.0,129194753354965.0,69707474321944.0,149066627287031.0,92907.0,3159785609.0,1200902500000000.0,38596570177373,30192194967764,30221062546786
13/11/20,2013-11-20,169034711982734.0,92848300503078.0,45231642787536.0,105068084452255.0,77558.0,2527945207.0,1201305000000000.0,31022550871025,25850454850852,25869835202157
13/11/21,2013-11-21,219297079045371.0,151661598270947.0,81470679241471.0,169195451994416.0,71822.0,2655807643.0,1201715000000000.0,25819670286840,21792337093824,21808468253946
13/11/22,2013-11-22,239321999735765.0,137474197834474.0,88979102709489.0,162086662706881.0,76947.0,2329739671.0,1202090000000000.0,41407369948238,37697915327390,37716963834546
13/11/23,2013-11-23,153332342331163.0,90767144319923.0,55096311012610.0,110473742100318.0,72545.0,2101611529.0,1202520000000000.0,35856720417727,22318886763930,22329946798281
13/11/24,2013-11-24,151887251146537.0,103781490375702.0,52147123937405.0,120934338719953.0,60861.0,1753595197.0,1202945000000000.0,26495853939687,15083216870332,15098477174955
13/11/25,2013-11-25,144927080265993.0,92583140523518.0,59984538935509.0,107204531889596.0,71793.0,1960120774.0,1203365000000000.0,24012466629840,19729551383288,19759883376107
13/11/26,2013-11-26,402849809525614.0,320176088778595.0,185583401457071.0,332222486856768.0,83383.0,2523691730.0,1203797500000000.0,48358694413064,43047412028847,43078599433665
13/11/27,2013-11-27,332386601382390.0,254537686190258.0,106217349974856.0,267972888026883.0,95531.0,3041271141.0,1204195000000000.0,34586164630863,29629562954334,29671563969483
13/11/28,2013-11-28,341856335385545.0,244901166718773.0,109417942921233.0,269599685181256.0,98921.0,3073997164.0,1204627500000000.0,44342818454650,30268555329513,30282028618533
13/11/29,2013-11-29,260292947680345.0,176958451019966.0,90026685163977.0,197293148589372.0,90084.0,2609068458.0,1205080000000000.0,39030797049420,26831989676946,26853276377265
13/11/30,2013-11-30,184625462099558.0,127093045564984.0,54959927083828.0,141220915177507.0,73890.0,1968500494.0,1205512500000000.0,26001796522945,21564710709278,21579469801995
13/12/01,2013-12-01,151495577607678.0,88750829404666.0,37725507075247.0,102119381075001.0,73442.0,1937686102.0,1205940000000000.0,23113019203005,19249378937863,19266866396218
13/12/02,2013-12-02,142449090497353.0,88555401606022.0,42214007710199.0,97542774609885.0,75570.0,2113751064.0,1206440000000000.0,22484379766177,19232026851289,19272741104442
13/12/03,2013-12-03,119003416224284.0,63579465382441.0,30704485020021.0,73821289417835.0,77667.0,2040592636.0,1206837500000000.0,21472914608273,17803149936954,17823027756563
13/12/04,2013-12-04,134881158234996.0,79696350389600.0,39280206771584.0,96204300239855.0,79624.0,2083224443.0,1207337500000000.0,29064729401306,17303357678235,17331395955927
13/12/05,2013-12-05,155046812636039.0,87038494303997.0,29681475359400.0,95391472667703.0,83283.0,2254506788.0,1207765000000000.0,30985292967247,27877368948600,27898189531354
13/12/06,2013-12-06,116360998917110.0,55571684822880.0,28192100010427.0,66437267214287.0,72099.0,1920163235.0,1208190000000000.0,28339913442900,23814215987686,23838259666194
13/12/07,2013-12-07,235774529020050.0,171250772203308.0,58832434951008.0,180181761083687.0,67712.0,3749123851.0,1208710000000000.0,26306495358974,22525279153652,22552220176208
13/12/08,2013-12-08,121950356891798.0,83635219156531.0,46055573028843.0,92834995650420.0,47477.0,1138643048.0,1209197500000000.0,15408959619383,13019987347346,13042852193617
13/12/09,2013-12-09,121671374314945.0,84989190851343.0,40747191559491.0,92090953615281.0,63625.0,1704236096.0,1209685000000000.0,16561448389868,13327682980994,13351028054564
13/12/10,2013-12-10,83753225770560.0,40610105950419.0,19855904391972.0,47869850098750.0,67623.0,1750092456.0,1210125000000000.0,19678322919558,17129564868861,17154987822881
13/12/11,2013-12-11,111375803415721.0,64581757101377.0,25340989039752.0,70958032743989.0,67305.0,1744596076.0,1210605000000000.0,20060811459607,17879589462502,17899913586936
13/12/12,2013-12-12,91505238521607.0,61917210581969.0,26350240399483.0,67048536065180.0,58219.0,1434126064.0,1211017500000000.0,11705858165940,10110174010287,10135158282685
13/12/13,2013-12-13,91406400326271.0,59978224657602.0,26580288484408.0,65501176136752.0,60059.0,1512943960.0,1211425000000000.0,13705309965090,11310948571419,11327174235454
13/12/14,2013-12-14,62066883412024.0,26134787510525.0,20096088656300.0,38748372073762.0,54113.0,1240576423.0,1211857500000000.0,17031190992201,8483625243564,8496432171082
13/12/15,2013-12-15,46264642936824.0,17341394373922.0,12591345577610.0,24151896418826.0,52308.0,1151956075.0,1212355000000000.0,10738619812873,8493841665728,8504387895428
13/12/16,2013-12-16,209281308685136.0,163694895634094.0,34727248906965.0,170039266208562.0,69382.0,1570545173.0,1212797500000000.0,17717710252023,15657401930085,15690575543900
13/12/17,2013-12-17,158664343811418.0,104305563615510.0,29300849827231.0,115294400312938.0,67740.0,1520684554.0,1213300000000000.0,16987106018136,14455425362138,14473990047542
13/12/18,2013-12-18,199682080611571.0,123249166576426.0,70077365871915.0,136600204346824.0,81510.0,1864447134.0,1213807500000000.0,27930145346030,24088259542362,24176901755546
13/12/19,2013-12-19,136402692505516.0,69430692397186.0,38955916914484.0,83619635857198.0,70278.0,1648965383.0,1214305000000000.0,25064921445267,20498381710341,20525213972452
13/12/20,2013-12-20,94032630787640.0,50509300416698.0,31155976653598.0,60856080262038.0,65083.0,1624432139.0,1214870000000000.0,19110032273794,13846341364777,13855893592310
13/12/21,2013-12-21,97763371922497.0,43518218667504.0,29313754941349.0,57442773929718.0,56083.0,1243490207.0,1215315000000000.0,33319664980089,24342906866782,24357490661567
13/12/22,2013-12-22,92040313949863.0,45032987542963.0,36304893311609.0,65401224456715.0,52897.0,1146529505.0,1215717500000000.0,29153949780883,12419605335298,12435630789804
13/12/23,2013-12-23,72223519379140.0,36800519889132.0,18316798536170.0,45192063303124.0,54267.0,1211174057.0,1216140000000000.0,15832798499682,12886661139944,12909797679830
13/12/24,2013-12-24,88652454996262.0,47492989788152.0,23569558640885.0,59195190405432.0,55865.0,1206624608.0,1216567500000000.0,22888381008859,15468686953207,15480685955813
13/12/25,2013-12-25,87821931375555.0,41529465610582.0,14761453296803.0,47921719550344.0,55428.0,1231784641.0,1216990000000000.0,23034097150114,21143520732846,21160521554096
13/12/26,2013-12-26,62043348358488.0,26332033827540.0,13902996450636.0,32411316396714.0,51276.0,1336262326.0,1217395000000000.0,13230976646492,11526520823947,11538986349438
13/12/27,2013-12-27,60601794495161.0,32272415264147.0,16770806137720.0,37143726454414.0,52674.0,1227928333.0,1217845000000000.0,13885007864765,12107287200851,12119759615469
13/12/28,2013-12-28,61429013532849.0,39478365962239.0,19531289416450.0,44954247874475.0,48009.0,1165867105.0,1218305000000000.0,9081324928367,7723852635627,7731363448721
13/12/29,2013-12-29,83753543182560.0,58724190647280.0,28030927776095.0,66653878684049.0,51325.0,1455153464.0,1218680000000000.0,8679230847070,7110307732175,7128787305517
13/12/30,2013-12-30,81465464256772.0,45936703062232.0,20810137813629.0,52855998302377.0,55613.0,1174180891.0,1219100000000000.0,15239369354165,13795471738247,13807200653934
13/12/31,2013-12-31,50829596411944.0,22148734245750.0,12403405571684.0,27043333951914.0,48847.0,1098600975.0,1219532500000000.0,13125311177422,11610245039417,11627884060915
14/01/01,2014-01-01,53898329208405.0,26595441535800.0,14022587035601.0,32720364690024.0,43070.0,936534252.0,1219992500000000.0,11403280000529,10064351581822,10076146626861
14/01/02,2014-01-02,70929849271074.0,43669540602065.0,19846277939797.0,49454047548886.0,54770.0,1381188660.0,1220505000000000.0,11092537984605,9134732520005,9149655379816
14/01/03,2014-01-03,89778345737944.0,53659571463113.0,19535071050953.0,60417844096511.0,60980.0,1381938881.0,1220840000000000.0,16736881546146,14492093597673,14518726490323
14/01/04,2014-01-04,63510607557659.0,33541258416364.0,17772437500429.0,40017722178366.0,52052.0,1228749852.0,1221242500000000.0,16599302247434,13282398932320,13296712264418
14/01/05,2014-01-05,93442294384686.0,54828663334140.0,23772435789848.0,62113050470600.0,58662.0,1393812559.0,1221595000000000.0,15253793290929,12569441019253,12582274875782
14/01/06,2014-01-06,99784584904696.0,60667828678639.0,28461766594612.0,67734984285753.0,67358.0,2950823266.0,1222077500000000.0,14533640076315,12031259603491,12041575880880
14/01/07,2014-01-07,92486793332893.0,61215294166408.0,26897495552283.0,67500317029594.0,62911.0,1553038267.0,1222542500000000.0,13190009681827,10309894609673,10321194962780
14/01/08,2014-01-08,79904895488471.0,37503256264794.0,23538389325708.0,45352644178669.0,61439.0,1412498292.0,1222985000000000.0,18748552917238,16254145831695,16265785337178
14/01/09,2014-01-09,59751097757657.0,27905268248597.0,14149460172074.0,35579424242474.0,59031.0,1280728921.0,1223467500000000.0,10537630976820,9070936022586,9080443725751
14/01/10,2014-01-10,56935160949481.0,32443317120495.0,16505551913535.0,37099544879122.0,54166.0,1253797561.0,1223985000000000.0,9000931513763,7906331671504,7919137763879
14/01/11,2014-01-11,42502840182609.0,16595742061884.0,8633423701407.0,21175796910154.0,55856.0,1225450903.0,1224452500000000.0,10804317983967,8775928432508,8785592475719
14/01/12,2014-01-12,42154701466838.0,16802748410217.0,7703307489410.0,20977831958822.0,50537.0,1179779395.0,1224977500000000.0,12896453092949,11152749800083,11166082472571
14/01/13,2014-01-13,52974565716766.0,25273161870164.0,12081118853873.0,30727828074819.0,53461.0,1199050639.0,1225495000000000.0,12131064904566,10507107951910,10527065347980
14/01/14,2014-01-14,74900749994018.0,36468809770425.0,15732074788327.0,42085807072244.0,57378.0,1608978681.0,1225917500000000.0,16301328703097,14811862467323,14820680503997
14/01/15,2014-01-15,60563934324773.0,24895063303456.0,11525256214656.0,30349245714349.0,61612.0,1685023545.0,1226322500000000.0,14782281534199,13321319140778,13334803612072
14/01/16,2014-01-16,60527684818911.0,24436428863988.0,16857750518674.0,32222052507453.0,56703.0,1324725593.0,1226782500000000.0,12684413742498,11230686508195,11239110289413
14/01/17,2014-01-17,42618121767063.0,14537379524649.0,11457598759994.0,21786317553961.0,59026.0,1467029517.0,1227245000000000.0,12240022816107,8419736258969,8433172576257
14/01/18,2014-01-18,35788318006107.0,11765946217185.0,9605213134773.0,16830934464232.0,51573.0,1272316648.0,1227625000000000.0,7880900399716,6412883326231,6426080724444
